,PPIACO,HOUST,PCE,UMCSENT,PCE.1,PSAVERT,CPALTT01USM657N,FEDFUNDS,PPIACO_NBD20200101,HOUST_NBD20200101,PCE_NBD20200101,UMCSENT_NBD20200101,PCE_NBD20200101.1,PSAVERT_NBD20200101,CPALTT01USM657N_NBD20200101,FEDFUNDS_NBD20200101,PPIACO_CHG,HOUST_CHG,PCE_CHG,UMCSENT_CHG,PCE_CHG.1,PSAVERT_CHG,CPALTT01USM657N_CHG,FEDFUNDS_CHG,PPIACO_CCA,HOUST_CCA,PCE_CCA,UMCSENT_CCA,PCE_CCA.1,PSAVERT_CCA,CPALTT01USM657N_CCA,FEDFUNDS_CCA,PPIACO_CCH,HOUST_CCH,PCE_CCH,UMCSENT_CCH,PCE_CCH.1,PSAVERT_CCH,CPALTT01USM657N_CCH,FEDFUNDS_CCH,FEDFUNDS.1,INDPRO,UNRATE,WILL5000PR,WILL5000IND
72,-0.4358354628449386,0.44871213118001024,-0.6940626443435778,0.5213156181557145,-0.6940626443435778,0.26664032708481156,0.13398853844248956,0.279349747191488,-0.43583544835465654,0.44871191107375386,-0.6940630238932958,0.5213159742873994,-0.6940630238932958,0.2666402989379087,0.13398852905702402,0.27934975994210154,-0.6316704493346961,-0.6717120179964705,0.04016474341079197,-0.550084772976141,0.04016474341079197,-1.9566520105543417,1.3372337135161805,0.17988020457510118,-0.6978787257784762,-0.605867400901563,0.43368690678367255,-0.447618773987223,0.43368690678367255,-1.4370789635985983,1.4976524787775536,0.2692590631412752,-0.69788145717337,-0.6058668764165615,0.43368662654028606,-0.4476187722842055,0.43368662654028606,-1.437078456020447,1.4976524743017774,0.26925869338639624,0.279349747191488,-0.7284230167620499,0.6774796066485897,-0.7237197702590464,-0.7249250220677117
73,-0.4473457835435171,1.0242137638364037,-0.6898619914531345,0.5213156181557145,-0.6898619914531345,0.135028243857514,-0.18057986695537254,0.30034992844843106,-0.4473456280108554,1.024213913664591,-0.6898617159499522,0.5213159742873994,-0.6898617159499522,0.1350281101145382,-0.18057987098718367,0.3003499398604021,-0.7800126915268673,1.4557113831602526,-0.6855878340565065,0.06844372751316044,-0.6855878340565065,-0.40254038758800254,-0.40005819799417397,0.08863120267006025,-0.8598490929213451,1.2689268275761718,-0.5595778070373508,0.06358267444163564,-0.5595778070373508,-0.31434114878613134,-0.29445943304004646,0.13794274005748583,-0.8598518178985444,1.268926687881718,-0.5595853040694142,0.06358268817762945,-0.5595853040694142,-0.3143413916567807,-0.294459451325533,0.13794353468503104,0.30034992844843106,-0.7233583307516146,0.6774796066485897,-0.7286955342335886,-0.7269243843467177
74,-0.4358354628449386,1.096151467918453,-0.6838610587525012,0.5917957694498066,-0.6838610587525012,0.6614765767667036,0.12093079679644488,0.2189742260777764,-0.43583544835465654,1.096151192796494,-0.6838612330389514,0.5917958437504763,-0.6838612330389514,0.66147654953902,0.12093074535666436,0.218974237591006,-0.18664372275818256,0.18959300271475343,-0.5181064700255914,0.31047661900897405,-0.5181064700255914,1.9286270468615057,0.4633556291414937,-0.4197560936580249,-0.21290788925943033,0.15398900518560446,-0.3350070654138993,0.26509688004748505,-0.3350070654138993,1.5000110132671565,0.4072340473446203,-0.5806291813660814,-0.2129050761726829,0.15398855400469333,-0.33500554079929534,0.265097249868055,-0.33500554079929534,1.5000112013884754,0.4072340947183871,-0.5806290514610987,0.2189742260777764,-0.7309342569088907,0.7512764923728109,-0.7251857419036131,-0.7239553914359118
75,-0.42432514214636013,0.6131411690818369,-0.6637306572385586,0.3725241876459626,-0.6637306572385586,1.1879249096758924,-0.19092815873179686,0.14022354636423973,-0.4243252686984576,0.6131412085297328,-0.6637308414196913,0.37252435720766797,-0.6637308414196913,1.1879249889635022,-0.19092820911634018,0.14022355272541578,-0.18664372275818256,-1.2057211308374294,0.7963684779746203,-0.6845474904738151,0.7963684779746203,1.9286270468615057,-0.39626099176126767,-0.4067205219573048,-0.21353380524952284,-1.0359377553713984,1.4195867298162095,-0.5697837988902625,1.4195867298162095,1.3337986204954693,-0.29439683349260065,-0.5829733351622574,-0.21353933768417882,-1.0359376568079497,1.4195830459494998,-0.5697843270746561,1.4195830459494998,1.3337988111296324,-0.2943968517780615,-0.5829730756053744,0.14022354636423973,-0.725236485147151,0.6774796066485897,-0.7131808775392204,-0.7148892359260857
76,-0.4358354628449386,0.5994387492566847,-0.6675494325935071,0.7405871999595585,-0.6675494325935071,0.5737351879485049,-0.49903545528556803,0.02472254945105273,-0.43583544835465654,0.5994389465767634,-0.6675490366340727,0.7405874608302065,-0.6675490366340727,0.5737350903234394,-0.4990355166363451,0.02472254283083719,-0.7800126915268673,-0.025733252463052546,-1.4316411829214915,1.3323932719912983,-1.4316411829214915,-2.1120631728509753,-0.3910031695460116,-0.5892185257673866,-0.8592231769312526,-0.026490988310099606,-1.5631894867343064,1.1161455784036511,-1.5631894867343064,-1.4348315963370648,-0.3941562070754774,-0.8917655642043256,-0.8592175563870484,-0.02649111499992975,-1.5631829503597954,1.116145441244918,-1.5631829503597954,-1.4348318222678336,-0.39415621232761977,-0.8917663492465339,0.02472254945105273,-0.7270724338259339,0.8250733780970327,-0.7015115462421729,-0.7060710154997193
77,-0.4415906231942275,0.6268435889069892,-0.6532017480456295,0.5448090019204118,-0.6532017480456295,0.35438171590300943,-0.8042919703540852,0.11659834245017878,-0.4415911116844825,0.6268434704827013,-0.6532017074108541,0.5448092641084243,-0.6532017074108541,0.35438175815348927,-0.8042919667570603,0.1165983554033091,-0.6316704493346961,0.07762335002229433,0.2583980359359237,-0.6038698599752107,0.2583980359359237,-0.7133627121812703,-0.3870078964345676,0.4405916385895038,-0.6980359002382106,0.06573988566814158,0.6824374969405982,-0.48974230034956345,0.6824374969405982,-0.5255776266056331,-0.5774680909134695,0.6992806072123109,-0.6980316770050401,0.06573965049266015,0.682432570953727,-0.4897417726262608,0.682432570953727,-0.5255777745983837,-0.5774680831665819,0.6992812847894078,0.11659834245017878,-0.7469794635613959,0.8250733780970327,-0.6892903311393258,-0.6975216654622819
78,-0.47036642494067327,0.8289542813279845,-0.6333441161998974,0.41951095517535847,-0.6333441161998974,-0.08432522818798148,-0.805415226088578,0.12184838776441467,-0.4703659873232533,0.8289541229356163,-0.6333436976263203,0.41951093684972,-0.6333436976263203,-0.08432522205541232,-0.8054151734845255,0.12184839021092149,-1.2250394181033806,0.5168889105850185,0.770992513727512,-0.3618369684793971,0.770992513727512,-1.4904185236644398,0.039224503206809036,0.010417772465739463,-1.3470203718766718,0.4487463950352415,1.3349215964556376,-0.2983226544794761,1.3349215964556376,-1.217849625827809,0.060137481565596895,0.03159172624057706,-1.3470147320046517,0.44874701649278775,1.3349194618234228,-0.29832264926223406,1.3349194618234228,-1.2178501300920745,0.060137489574146996,0.03159238876589604,0.12184838776441467,-0.7342544399601765,0.6036827209243679,-0.7009602665173755,-0.7032987443258605
79,-0.5048973870364086,0.5994387492566847,-0.6101041404683539,0.39601757141065996,-0.6101041404683539,-0.43529078346077416,-0.5049380843842497,0.12709843307865035,-0.504897673295304,0.5994389465767634,-0.6101039501667288,0.39601764702869396,-0.6101039501667288,-0.43529074304873333,-0.5049380387582755,0.12709842501853388,-1.373381660295552,-0.5683554155111237,1.0856544703916555,-0.012233902985444097,1.0856544703916555,-1.179596199071172,0.46190718320911467,0.010417772465739463,-1.5143750074587587,-0.5016552310240534,1.7075216348626292,-0.004971723510485146,1.7075216348626292,-1.0811962737349063,0.6962815350365654,0.03149198329423393,-1.5143763155775416,-0.5016556756229903,1.707519360988735,-0.0049710087057473415,1.707519360988735,-1.0811960465901906,0.69628146486063,0.031491219065113894,0.12709843307865035,-0.7201155248477106,0.6036827209243679,-0.7142648874643419,-0.7102423303911668
80,-0.4588561042420948,1.1406843323501976,-0.6313256206551388,0.1062658383127239,-0.6313256206551388,0.35438171590300943,-0.2066836339575004,0.14547359167847565,-0.45885580766705436,1.140684486527546,-0.6313254856342986,0.10626550947624096,-0.6313254856342986,0.35438175815348927,-0.20668368566224418,0.14547358753302841,0.7034097303948444,1.3695808810891301,-3.050627701887003,-0.9265803819696289,-3.050627701887003,2.861094020641309,0.4587921571216062,0.07559563096934013,0.7663474137112378,1.1670759169352019,-3.642456138011798,-0.8007793960693862,-3.642456138011798,2.4877804513266537,0.5100464693655392,0.12909895195155688,0.7663446242998292,1.1670762085022273,-3.642457930178891,-0.8007799296910971,-3.642457930178891,2.4877808078833414,0.5100463991131762,0.1290997463797357,0.14547359167847565,-0.7334525313418574,0.6036827209243679,-0.7113452545760443,-0.7075845564880889
81,-0.430080302495649,0.6748020582950219,-0.6229788688078944,0.3020440363518705,-0.6229788688078944,0.3105110214939105,-0.510764692773614,0.16122372762118312,-0.4300797850248297,0.6748021950757243,-0.6229786393220805,0.3020437061980233,-0.6229786393220805,0.310511028545699,-0.5107647368436983,0.1612237326437164,0.2583830038183309,-1.162655879801868,-0.2998731775004597,0.7407573150015316,-0.2998731775004597,-0.09171806299473477,-0.38536052998548725,0.06256005926861999,0.27269164509855287,-0.9901982934955346,-0.08152916538552611,0.6514755830532765,-0.08152916538552611,-0.05866012281748319,-0.3940806117155502,0.10858147768597445,0.27268887524709234,-0.9901985180705145,-0.08152470030652978,0.6514749079450379,-0.08152470030652978,-0.0586597277630123,-0.3940805908191454,0.10858097460417983,0.16122372762118312,-0.7202843477147252,0.5298858352001468,-0.6792811714806563,-0.6854079666813868
82,-0.41856998179707133,1.5106496676293077,-0.6010481874837617,0.5369778739988464,-0.6010481874837617,0.135028243857514,-0.5132388983025041,0.2189742260777764,-0.41856960536863075,1.51064986729841,-0.6010482644804608,0.5369781675014156,-0.6010482644804608,0.1350281101145382,-0.5132388751549396,0.218974237591006,-0.18664372275818256,2.1103031989007826,0.9638498420055356,0.8752200324992059,0.9638498420055356,-0.5579515498846365,0.0373311885385521,0.2711292064801421,-0.21384537232014666,1.737287700854075,1.5330861769994149,0.7480736843814406,1.5330861769994149,-0.4372711844745663,0.05872689986678238,0.4117961434268115,-0.21383977734751902,1.7372878791370265,1.5330930738819235,0.7480740655706178,1.5330930738819235,-0.43727142548672576,0.058726881726237544,0.4117959065899049,0.2189742260777764,-0.6821585169139464,0.5298858352001468,-0.6519260330217561,-0.6665548616138378
83,-0.4415906231942275,1.6134178163179493,-0.5924286659683068,0.6701070486654652,-0.5924286659683068,0.17889893826661293,-0.5156995244005211,0.18484893153524407,-0.4415911116844825,1.6134176397033089,-0.5924290363335168,0.6701068098205619,-0.5924290363335168,0.1788988397223285,-0.5156994915130039,0.1848489299658233,-1.0766971759112096,0.2671104545787636,-0.27449721325335136,0.5256169670052528,-0.27449721325335136,0.21910426159853302,0.037350224213112515,-0.1851158030450625,-1.18206925369654,0.20214243057650783,-0.06916986792386706,0.44181763973393395,-0.06916986792386706,0.19010515117101393,0.05873878436733129,-0.25447234091891,-1.182073356830891,0.20214262427069307,-0.06917754822275254,0.4418169596906368,-0.06917754822275254,0.19010490067400773,0.05873880544956544,-0.25447194425185127,0.18484893153524407,-0.661653572857808,0.30849517802748255,-0.6460979478677257,-0.6618418448740444
